Date,Total_Pop,Pop_5_24,Percent_5_24,Median_Age,Male_to_Female_Ratio,Pop_5_24_per1000,RUCA1,Income,Race,Total_Mobile_Home,No_English,Below_Poverty_Line,Percent_18_24_no_HS_diploma,Percent_No_HS_Diploma,Percent_Unemployment,NDVI,TAVG,TMIN,TMAX,EHF,Above_95th,RH,Heat_Index,Discomfort_Index,Outcome,month,Day,TMAX_24hr_diff,TMIN_24hr_diff,loc,Region,log_Total_Pop_per1000
2017-08-19,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.5775,22.8,16.54625,29.05625,0,0,77.7825,23,21.78499095,10,8,7,-1.4875,-2.4525,1,1,5.27275850387137
2017-08-20,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.3425,22.44875,15.79125,29.1075,0,0,69.2575,22.875,21.10306451875,12,8,1,0.05125,-0.755,1,1,5.27275850387137
2017-08-21,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.14125,23.588,16.783,30.39,0,0,71.173,23.9,22.146298365,11,8,2,1.248,0.98,1,1,5.27275850387137
2017-08-22,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.4525,23.66375,17.80875,29.51875,0,0,74.7575,23.875,22.38978589375,17,8,3,-0.85625,1.02375,1,1,5.27275850387137
2017-08-23,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.14375,23.90375,17.315,30.49625,0,0,71.28125,24.25,22.4179353125,14,8,4,0.9775,-0.49375,1,1,5.27275850387137
2017-08-24,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.0275,22.035,16.28375,27.78375,0,0,73.04375,21.875,20.91592524375,10,8,5,-2.7125,-1.03125,1,1,5.27275850387137
2017-08-25,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.24375,20.5244444444444,14.2877777777778,26.76,0,0,65.4577777777778,20.2222222222222,19.3768786722222,7,8,6,-1.05555555555556,-2.00111111111111,1,1,5.27275850387137
2017-08-26,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.0125,20.235,15.10125,25.37,0,0,74.825,20.125,19.44039086875,6,8,7,-1.35875,0.785,1,1,5.27275850387137
2017-08-27,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.22875,21.5055555555556,16.4188888888889,26.5944444444444,0,0,75.7666666666667,21.8888888888889,20.5715362055556,7,8,1,1.19333333333333,1.37888888888889,1,1,5.27275850387137
2017-08-28,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.5675,19.42,14.1544444444444,24.6888888888889,0,0,73.4811111111111,19.4444444444444,18.6998863444444,16,8,2,-1.88333333333333,-2.28777777777778,1,1,5.27275850387137
2017-08-29,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.415,17.9925,15.01125,20.97625,0,0,72.5125,17.75,17.4634941875,12,8,3,-3.65875,0.88875,1,1,5.27275850387137
2017-08-30,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.01,20.5711111111111,15.9266666666667,25.2188888888889,0,0,76.0844444444444,20.6666666666667,19.7689428944444,16,8,4,4.17222222222222,0.895555555555556,1,1,5.27275850387137
2017-08-31,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.5375,21.2644444444444,16.8066666666667,25.7222222222222,0,0,76.6477777777778,21.5555555555556,20.3919528611111,18,8,5,0.603333333333333,0.988888888888889,1,1,5.27275850387137
2018-06-01,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.78,21.3622222222222,15.59,27.1333333333333,0,0,80.0644444444445,21.7777777777778,20.6088764055556,9,6,6,2.58222222222222,-2.41111111111111,1,1,5.27275850387137
2018-06-02,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.775,22.4533333333333,16.5266666666667,28.3766666666667,0,0,70.8211111111111,22.8888888888889,21.1765940722222,12,6,7,1.22333333333333,0.981111111111111,1,1,5.27275850387137
2018-06-03,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.66375,21.8844444444444,16.6155555555556,27.1511111111111,0,0,76.9877777777778,22,20.9498757055556,13,6,1,-1.22555555555556,0.0888888888888889,1,1,5.27275850387137
2018-06-04,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.74,21.9066666666667,14.79,29.0233333333333,0,0,71.0988888888889,21.8888888888889,20.7273915611111,14,6,2,1.88888888888889,-1.90777777777778,1,1,5.27275850387137
2018-06-05,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.675,18.955,12.389,25.523,0,0,56.447,18.3,17.88729534,16,6,3,-3.455,-2.288,1,1,5.27275850387137
2018-06-06,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.47375,18.75,11.355,26.14875,0,0,60.0975,18.125,17.817338875,11,6,4,0.65125,-1.09125,1,1,5.27275850387137
2018-06-07,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.7525,19.99,12.5977777777778,27.38,0,0,64.6122222222222,19.8888888888889,18.92098755,15,6,5,1.19555555555556,1.23222222222222,1,1,5.27275850387137
2018-06-08,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.4,21.535,14.72,28.35,0,0,66.58375,21.625,20.23898061875,10,6,6,0.99625,2.13,1,1,5.27275850387137
2018-06-09,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.44125,22.2611111111111,15.9511111111111,28.5666666666667,0,0,70.3288888888889,22.5555555555556,20.9933298833333,12,6,7,0.161111111111111,1.21444444444444,1,1,5.27275850387137
2018-06-10,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.22875,22.271,15.99,28.554,0,0,71.548,22.4,21.053703315,13,6,1,0.115,0.234,1,1,5.27275850387137
2018-06-11,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.5425,22.608,16.428,28.787,0,0,72.968,22.8,21.40083503,11,6,2,0.143,0.265,1,1,5.27275850387137
2018-06-12,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.28875,21.01625,16.995,25.03125,0,0,81.68375,21.375,20.35954003125,8,6,3,-3.66375,0.5875,1,1,5.27275850387137
2018-06-13,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.60375,19.8144444444444,16.0311111111111,23.6011111111111,0,0,82.5888888888889,20,19.3029603333333,12,6,4,-1.46444444444444,-0.991111111111111,1,1,5.27275850387137
2018-06-14,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.34875,22.13375,17.54,26.7275,0,0,80.41875,22.625,21.3116387375,8,6,5,3.2,1.525,1,1,5.27275850387137
2018-06-15,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.2475,22.80375,16.38125,29.22625,0,0,72.485,23,21.5470059125,11,6,6,2.49875,-1.15875,1,1,5.27275850387137
2018-06-16,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.27375,23.3488888888889,16.51,30.1844444444444,0,0,62.7866666666667,23.2222222222222,21.5373724055556,15,6,7,0.921111111111111,0.0988888888888889,1,1,5.27275850387137
2018-06-17,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.4775,23.579,17.266,29.895,0,0,70.618,23.9,22.110524035,12,6,1,-0.297,0.78,1,1,5.27275850387137
2018-06-18,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.55,23.565,16.788,30.345,0,0,71.387,23.8,22.1382956,7,6,2,0.523,-0.485,1,1,5.27275850387137
2018-06-19,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.26125,24.59625,17.9425,31.2525,0,0.25,69.9725,24.875,22.9276557375,10,6,3,0.94375,1.24875,1,1,5.27275850387137
2018-06-20,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.37875,24.5225,19.04,30.0075,0,0.125,74.3025,24.875,23.10474155625,6,6,4,-1.245,1.0975,1,1,5.27275850387137
2018-06-21,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.3975,24.335,19.48125,29.18875,0,0,70.09375,24.875,22.71557374375,10,6,5,-0.81875,0.44125,1,1,5.27275850387137
2018-06-22,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.13125,21.8988888888889,17.33,26.4711111111111,0,0,81.5122222222222,22.1111111111111,21.1461148888889,13,6,6,-2.76444444444444,-2.16111111111111,1,1,5.27275850387137
2018-06-23,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.575,22.715,17.19625,28.23875,0,0,71.4125,22.875,21.42284973125,12,6,7,1.7775,-0.09875,1,1,5.27275850387137
2018-06-24,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.24625,23.17,17.2111111111111,29.1311111111111,0,0,67.68,23.1111111111111,21.62887745,13,6,1,0.867777777777778,-0.00666666666666666,1,1,5.27275850387137
2018-06-25,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.42875,23.47375,17.02,29.93375,0,0,70.62625,23.875,22.02371026875,12,6,2,0.83625,-0.19625,1,1,5.27275850387137
2018-06-26,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.03375,23.4988888888889,17.5055555555556,29.4933333333333,0,0,73.6,23.8888888888889,22.1928022388889,7,6,3,-0.443333333333333,0.471111111111111,1,1,5.27275850387137
2018-06-27,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.00625,22.859,17.48,28.237,0,0,76.254,23.2,21.76642599,9,6,4,-1.296,0.007,1,1,5.27275850387137
2018-06-28,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.11625,22.3877777777778,17.6822222222222,27.0944444444445,0,0,78.2011111111111,22.7777777777778,21.4411656277778,7,6,5,-1.17444444444444,0.245555555555556,1,1,5.27275850387137
2018-06-29,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.2175,22.0275,17.59875,26.4575,0,0,82.56625,22.375,21.30516224375,12,6,6,-0.5375,-0.0975,1,1,5.27275850387137
2018-06-30,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.25625,23.941,18.344,29.543,0,0,73.841,24.4,22.58189731,11,6,7,3.062,0.698,1,1,5.27275850387137
2018-07-01,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.5975,24.71875,19.42125,30.0175,0,0,75.67,25.375,23.34974699375,8,7,1,0.49125,1.08375,1,1,5.27275850387137
2018-07-02,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.26125,24.1411111111111,19.6855555555556,28.5933333333333,0,0,78.5011111111111,24.7777777777778,23.0000056388889,9,7,2,-1.48,0.228888888888889,1,1,5.27275850387137
2018-07-03,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.75875,24.0011111111111,19.4088888888889,28.5944444444444,0,0,80.2555555555556,24.4444444444444,22.9676608055556,5,7,3,0.00111111111111111,-0.276666666666667,1,1,5.27275850387137
2018-07-04,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.665,25.2188888888889,19.2488888888889,31.19,0,0,72.2255555555556,25.6666666666667,23.5802384444444,16,7,4,2.69666666666667,-0.142222222222222,1,1,5.27275850387137
2018-07-05,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.0875,24.76,19.6,29.9266666666667,0,0,73.0311111111111,25.3333333333333,23.2363742333333,11,7,5,-1.33777777777778,0.398888888888889,1,1,5.27275850387137
2018-07-06,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.02625,24.49375,19.27625,29.7125,0,0,76.9075,24.875,23.222836125,5,7,6,-0.14625,-0.31625,1,1,5.27275850387137
2018-07-07,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.1875,23.56875,18.52875,28.61375,0,0,77.61125,23.875,22.451885075,11,7,7,-1.09875,-0.7475,1,1,5.27275850387137
2018-07-08,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.09,18.325,15.03875,21.61125,0,0,91.55,18.5,18.14719744375,10,7,1,-7.0025,-3.49,1,1,5.27275850387137
2018-07-09,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.01125,19.8875,12.6275,27.15125,0,0,71.9875,19.875,19.0569726375,17,7,2,5.54,-2.41125,1,1,5.27275850387137
2018-07-10,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.06125,21.26625,14.175,28.36,0,0,71.5825,21.375,20.2081243875,10,7,3,1.20875,1.5475,1,1,5.27275850387137
2018-07-11,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.30625,23.0655555555556,16.67,29.4577777777778,0,0,73.4866666666667,23.4444444444444,21.8162407,8,7,4,1.05777777777778,2.46111111111111,1,1,5.27275850387137
2018-07-12,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.34125,24.7222222222222,18.73,30.7144444444445,0,0,71.4011111111111,24.8888888888889,23.1133496944444,9,7,5,1.25666666666667,2.06,1,1,5.27275850387137
2018-07-13,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.04375,24.435,19.64625,29.22375,0,0,77.1575,24.875,23.1833362625,9,7,6,-1.4425,0.94,1,1,5.27275850387137
2018-07-14,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.31,23.67,19.65,27.69375,0,0,78.20875,24.25,22.5682807,8,7,7,-1.53,0.00375,1,1,5.27275850387137
2018-07-15,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.5725,22.87875,18.145,27.61375,0,0,78.61,23.375,21.89103545625,6,7,1,-0.08,-1.505,1,1,5.27275850387137
2018-07-16,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.465,24.0311111111111,18.8522222222222,29.2111111111111,0,0,77.4466666666667,24.4444444444444,22.8459961666667,10,7,2,1.63333333333333,0.813333333333333,1,1,5.27275850387137
2018-07-17,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.6325,23.3266666666667,19.6088888888889,27.0444444444444,0,0,83.8522222222222,23.7777777777778,22.5406789611111,7,7,3,-2.26222222222222,0.613333333333333,1,1,5.27275850387137
2018-07-18,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.6375,24.2933333333333,19.0577777777778,29.5277777777778,0,0,76.7611111111111,24.7777777777778,23.0408521277778,12,7,4,2.54666666666667,-0.412222222222222,1,1,5.27275850387137
2018-07-19,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.3,22.7455555555556,16.9411111111111,28.5477777777778,0,0,67.0322222222222,22.8888888888889,21.2492135166667,12,7,5,-1.04333333333333,-2.24888888888889,1,1,5.27275850387137
2018-07-20,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0,20.5744444444444,17.4411111111111,23.7077777777778,0,0,82.3866666666667,20.8888888888889,19.9836954333333,15,7,6,-4.84,0.5,1,1,5.27275850387137
2018-07-21,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.2925,21.30125,16.19125,26.41125,0,0,77.1,21.5,20.4442049375,9,7,7,2.76875,-1.24,1,1,5.27275850387137
2018-07-22,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.19875,22.1566666666667,16.69,27.6244444444444,0,0,76.1877777777778,22.3333333333333,21.1533851444444,14,7,1,1.21444444444444,0.487777777777778,1,1,5.27275850387137
2018-07-23,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.025,20.98625,16.82125,25.14875,0,0,80.48375,21.125,20.289591125,15,7,2,-2.4925,0.13375,1,1,5.27275850387137
2018-07-24,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.075,21.15375,17.2275,25.0825,0,0,81.49,21.375,20.474701575,9,7,3,-0.06625,0.40625,1,1,5.27275850387137
2018-07-25,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.0225,22.03625,17.43625,26.6375,0,0,80.315,22.375,21.22019245,7,7,4,1.555,0.20875,1,1,5.27275850387137
2018-07-26,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.74625,20.8125,15.35875,26.27,0,0,83.6225,21,20.24264506875,10,7,5,-0.3675,-2.0775,1,1,5.27275850387137
2018-07-27,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.75375,22.3122222222222,15.7911111111111,28.83,0,0,71.3622222222222,22.7777777777778,21.0800637611111,13,7,6,2.51,0.406666666666667,1,1,5.27275850387137
2018-07-28,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.0875,22.61375,16.655,28.57125,0,0,73.14875,22.875,21.41446530625,12,7,7,-0.21375,0.8775,1,1,5.27275850387137
2018-07-29,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.36625,21.5825,15.9325,27.23875,0,0,69.74125,21.875,20.40223306875,4,7,1,-1.3325,-0.7225,1,1,5.27275850387137
2018-07-30,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.005,22.6511111111111,17.1333333333333,28.1677777777778,0,0,75.9166666666667,22.8888888888889,21.5706769333333,7,7,2,0.897777777777778,1.20222222222222,1,1,5.27275850387137
2018-07-31,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.005,23.78,18.8266666666667,28.73,0,0,75.4366666666667,24.2222222222222,22.5240122388889,12,7,3,0.56,1.66444444444444,1,1,5.27275850387137
2018-08-01,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.36375,22.3011111111111,17.9722222222222,26.6277777777778,0,0,81.3333333333333,22.6666666666667,21.4992995388889,13,8,4,-2.10888888888889,-0.864444444444444,1,1,5.27275850387137
2018-08-02,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.71625,19.789,17.9,21.68,0,0,92.058,20,19.5572641,15,8,5,-4.935,-0.064,1,1,5.27275850387137
2018-08-03,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.7075,19.74375,18.24375,21.24125,0,0,93.68875,20.25,19.56167146875,17,8,6,-0.4325,0.37,1,1,5.27275850387137
2018-08-04,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.32375,22.03,17.43,26.63125,0,0,80.78375,22.375,21.2326505625,9,8,7,5.39,-0.81375,1,1,5.27275850387137
2018-08-05,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.71,22.677,17.419,27.937,0,0,79.905,22.9,21.77177436,11,8,1,1.191,-0.088,1,1,5.27275850387137
2018-08-06,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.64875,23.7011111111111,17.87,29.5311111111111,0,0,75.6788888888889,23.8888888888889,22.4695926666667,9,8,2,1.63888888888889,0.432222222222222,1,1,5.27275850387137
2018-08-07,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.20125,23.6833333333333,18.2888888888889,29.08,0,0,77.4177777777778,24,22.5413258,12,8,3,-0.451111111111111,0.418888888888889,1,1,5.27275850387137
2018-08-08,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.69125,23.3,17.905,28.695,0,0,79.02625,23.75,22.2831001875,12,8,4,-0.34125,-0.34375,1,1,5.27275850387137
2018-08-09,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.08,23.5033333333333,17.6088888888889,29.3955555555556,0,0,74.2744444444444,23.8888888888889,22.2293729777778,13,8,5,0.65,-0.335555555555556,1,1,5.27275850387137
2018-08-10,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.0275,22.60625,17.53125,27.6825,0,0,77.96625,22.875,21.62375578125,7,8,6,-1.67625,-0.03875,1,1,5.27275850387137
2018-08-11,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.3525,22.4925,18.0075,26.97625,0,0,80.10875,22.875,21.61798109375,13,8,7,-0.70625,0.47625,1,1,5.27275850387137
2018-08-12,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.4675,22.28,17.2,27.36,0,0,79.76,22.875,21.41323059375,20,8,1,0.38375,-0.8075,1,1,5.27275850387137
2018-08-13,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.07125,22.22875,16.26875,28.19125,0,0,76.7925,22.625,21.2413340375,18,8,2,0.83125,-0.93125,1,1,5.27275850387137
