Date,sumCTL,areacode,Year,substance,depressed,suicide,self_harm,stress_anxiety,relationship,bereavement,bully,isolated,eating,abuse,lgbtq,other,racism,covid_19,sexual_abuse,emotional_abuse,uspecified_abuse,Time
2021-02-18,1,504,2021,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-18,1,225,2021,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Before
2021-02-18,1,318,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-18,1,225,2021,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-18,1,318,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Before
2021-02-18,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-18,1,985,2021,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-18,1,337,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-18,1,225,2021,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Before
2021-02-18,1,225,2021,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-18,1,504,2021,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,Before
2021-02-18,1,318,2021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,225,2021,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,225,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Before
2021-02-19,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,985,2021,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,Before
2021-02-19,1,337,2021,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,318,2021,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,337,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,337,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,985,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,318,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,504,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,337,2021,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,Before
2021-02-19,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,318,2021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,985,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,225,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,225,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,985,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,504,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-19,1,337,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-19,1,504,2021,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,337,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,985,2021,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Before
2021-02-20,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,504,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,318,2021,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,337,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-20,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-20,1,318,2021,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,337,2021,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Before
2021-02-20,1,337,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,337,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,504,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,225,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,318,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,318,2021,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Before
2021-02-20,1,337,2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-20,1,225,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,318,2021,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,504,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,985,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Before
2021-02-21,1,337,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,504,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2021-02-21,1,318,2021,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Before
2021-02-21,1,985,2021,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,318,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,318,2021,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Before
2021-02-21,1,504,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Before
2021-02-21,1,318,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,225,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,985,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,225,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-21,1,225,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,337,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,337,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,504,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,318,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,985,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-21,1,337,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,318,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,318,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,337,2021,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-21,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,504,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,337,2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-21,1,337,2021,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,225,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Before
2021-02-22,1,337,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,318,2021,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,504,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,337,2021,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,985,2021,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-22,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Before
2021-02-22,1,225,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,225,2021,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,Before
2021-02-22,1,225,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,504,2021,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,225,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,318,2021,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,318,2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,318,2021,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,504,2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,504,2021,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,985,2021,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,225,2021,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,318,2021,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Before
2021-02-22,1,318,2021,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,Before
2021-02-22,1,318,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,504,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,337,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-22,1,318,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-22,1,504,2021,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,504,2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-23,1,985,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,985,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,225,2021,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,Before
2021-02-23,1,225,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-23,1,337,2021,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,985,2021,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,985,2021,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-23,1,985,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,318,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,985,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,225,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,318,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,985,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-23,1,318,2021,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,225,2021,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Before
2021-02-23,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-23,1,318,2021,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2021-02-24,1,504,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Before
2021-02-24,1,985,2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,985,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-24,1,225,2021,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-24,1,985,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,504,2021,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,337,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,337,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,318,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,225,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,337,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-24,1,985,2021,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,985,2021,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,504,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,337,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,985,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,504,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,504,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,318,2021,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,337,2021,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,318,2021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,318,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,504,2021,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2021-02-24,1,504,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,985,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,337,2021,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,337,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Before
2021-02-24,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-24,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-24,1,504,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,504,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,985,2021,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,504,2021,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Before
2021-02-25,1,504,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,504,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,318,2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,318,2021,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Before
2021-02-25,1,337,2021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,985,2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,504,2021,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,504,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,318,2021,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,504,2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,225,2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,225,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,337,2021,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,337,2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,504,2021,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-25,1,225,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,504,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,337,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,985,2021,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,337,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Before
2021-02-26,1,337,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,318,2021,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,337,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,318,2021,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,985,2021,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,318,2021,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,985,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,318,2021,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,985,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,337,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,985,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-26,1,504,2021,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,337,2021,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,504,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,504,2021,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Before
2021-02-27,1,318,2021,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-27,1,318,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,318,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,225,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,504,2021,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,504,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,504,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,318,2021,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,985,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,985,2021,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,985,2021,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-27,1,504,2021,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Before
2021-02-28,1,337,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Before
2021-02-28,1,985,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,337,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,504,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,225,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,225,2021,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,Before
2021-02-28,1,225,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,337,2021,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,504,2021,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,504,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,337,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,985,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,504,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,337,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,504,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-02-28,1,504,2021,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Before
2021-03-01,1,504,2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,337,2021,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,318,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,504,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,318,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,985,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,318,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,504,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,337,2021,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,Before
2021-03-01,1,318,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,318,2021,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,337,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,504,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,225,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,318,2021,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,337,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,985,2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,225,2021,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Before
2021-03-01,1,504,2021,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Before
2021-03-01,1,504,2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,504,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-01,1,504,2021,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-03-02,1,985,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-02,1,337,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Before
2021-03-02,1,504,2021,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Before
2021-03-02,1,504,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Before
